,State,Crop,Season,District ,Area ,Production,Yield,Profit,Rainfall
33384,uttarakhand,tobacco,whole year ,uttar kashi,7.714285714,54.42857143,4.348571429,nan,nan
33385,uttarakhand,turmeric,whole year ,almora,266.5,1192.7,3.282,nan,nan
33386,uttarakhand,turmeric,whole year ,bageshwar,47.14285714,136.4285714,2.831428571,nan,nan
33387,uttarakhand,turmeric,whole year ,chamoli,12.88888889,47.66666667,3.125555556,nan,nan
33388,uttarakhand,turmeric,whole year ,champawat,80.53333333,331.0,3.399333333,nan,nan
33389,uttarakhand,turmeric,whole year ,dehradun,38.61111111,103.1666667,2.725555556,nan,nan
33390,uttarakhand,turmeric,whole year ,haridwar,6.4,16.86666667,3.324666667,nan,nan
33391,uttarakhand,turmeric,whole year ,nainital,111.4444444,364.6666667,2.992777778,nan,nan
33392,uttarakhand,turmeric,whole year ,pauri garhwal,116.3125,280.0,2.378125,nan,nan
33393,uttarakhand,turmeric,whole year ,pithoragarh,124.5833333,501.9166667,3.985,nan,nan
33394,uttarakhand,turmeric,whole year ,rudra prayag,2.0,4.333333333,2.083333333,nan,nan
33395,uttarakhand,turmeric,whole year ,tehri garhwal,38.57142857,82.42857143,2.001428571,nan,nan
33396,uttarakhand,turmeric,whole year ,udam singh nagar,24.66666667,50.71428571,2.758,nan,nan
33397,uttarakhand,turmeric,whole year ,uttar kashi,1.5,3.0,2.0,nan,nan
33398,uttarakhand,urad,kharif     ,almora,991.7142857,788.6666667,0.777619048,nan,nan
33399,uttarakhand,urad,kharif     ,bageshwar,115.7142857,70.52380952,0.628571429,nan,nan
33400,uttarakhand,urad,kharif     ,chamoli,422.8571429,351.0952381,0.804285714,nan,nan
33401,uttarakhand,urad,kharif     ,champawat,387.6190476,280.6666667,0.71,nan,nan
33402,uttarakhand,urad,kharif     ,dehradun,700.6666667,506.3809524,0.722857143,nan,nan
33403,uttarakhand,urad,kharif     ,haridwar,76.33333333,54.42857143,0.644761905,nan,nan
33404,uttarakhand,urad,kharif     ,nainital,1030.761905,822.5238095,0.722380952,nan,nan
33405,uttarakhand,urad,kharif     ,pauri garhwal,3494.285714,2174.714286,0.622857143,nan,nan
33406,uttarakhand,urad,kharif     ,pithoragarh,767.6190476,573.1904762,0.74047619,nan,nan
33407,uttarakhand,urad,kharif     ,rudra prayag,240.6666667,140.1428571,0.62047619,nan,nan
33408,uttarakhand,urad,kharif     ,tehri garhwal,2137.904762,1550.190476,0.711428571,nan,nan
33409,uttarakhand,urad,kharif     ,udam singh nagar,290.8095238,208.3333333,0.718571429,nan,nan
33410,uttarakhand,urad,kharif     ,uttar kashi,815.6190476,618.4285714,0.744285714,nan,nan
33411,uttarakhand,urad,rabi       ,champawat,1.25,1.0,0.125,nan,nan
33412,uttarakhand,urad,rabi       ,haridwar,562.1666667,236.1666667,0.483333333,nan,nan
33413,uttarakhand,urad,rabi       ,udam singh nagar,30.2,20.25,0.442,nan,nan
33414,uttarakhand,urad,summer     ,champawat,1.0,1.0,0.75,nan,nan
33415,uttarakhand,urad,summer     ,dehradun,11.66666667,8.0,0.905,nan,nan
33416,uttarakhand,urad,summer     ,haridwar,138.0714286,62.14285714,0.570714286,nan,nan
33417,uttarakhand,urad,summer     ,udam singh nagar,23.15384615,10.84615385,0.586153846,nan,nan
33418,uttarakhand,wheat,rabi       ,almora,36452.14286,36145.7619,1.019047619,nan,nan
33419,uttarakhand,wheat,rabi       ,bageshwar,14912.90476,20083.2381,1.350952381,nan,nan
33420,uttarakhand,wheat,rabi       ,chamoli,13861.2381,18515.95238,1.339047619,nan,nan
33421,uttarakhand,wheat,rabi       ,champawat,8545.380952,12301.19048,1.494285714,nan,nan
33422,uttarakhand,wheat,rabi       ,dehradun,20320.71429,41865.09524,2.11047619,nan,nan
33423,uttarakhand,wheat,rabi       ,haridwar,44419.85714,123519.8095,2.78,nan,nan
33424,uttarakhand,wheat,rabi       ,nainital,24123.90476,66134.66667,2.770952381,nan,nan
33425,uttarakhand,wheat,rabi       ,pauri garhwal,25261.66667,27901.33333,1.200952381,nan,nan
33426,uttarakhand,wheat,rabi       ,pithoragarh,23431.28571,34060.7619,1.46952381,nan,nan
33427,uttarakhand,wheat,rabi       ,rudra prayag,10035.85714,13281.71429,1.322380952,nan,nan
33428,uttarakhand,wheat,rabi       ,tehri garhwal,24850.09524,33443.33333,1.384761905,nan,nan
33429,uttarakhand,wheat,rabi       ,udam singh nagar,97742.85714,364344.0952,3.708095238,nan,nan
33430,uttarakhand,wheat,rabi       ,uttar kashi,11521.04762,17744.47619,1.553333333,nan,nan
33431,uttarakhand,other oilseeds,kharif     ,almora,20.57142857,10.71428571,0.6,nan,nan
33432,uttarakhand,other oilseeds,kharif     ,bageshwar,14.5,8.5,0.805,nan,nan
33433,uttarakhand,other oilseeds,kharif     ,chamoli,23.38461538,11.23076923,0.535384615,nan,nan
33434,uttarakhand,other oilseeds,kharif     ,champawat,285.375,158.625,0.595,nan,nan
33435,uttarakhand,other oilseeds,kharif     ,dehradun,28.64285714,16.85714286,0.640714286,nan,nan
33436,uttarakhand,other oilseeds,kharif     ,haridwar,4.166666667,2.666666667,0.698333333,nan,nan
33437,uttarakhand,other oilseeds,kharif     ,nainital,32.55555556,20.0,0.744444444,nan,nan
33438,uttarakhand,other oilseeds,kharif     ,pauri garhwal,5.5,2.833333333,0.605,nan,nan
33439,uttarakhand,other oilseeds,kharif     ,pithoragarh,60.0,41.06666667,0.674666667,nan,nan
33440,uttarakhand,other oilseeds,kharif     ,rudra prayag,14.0,7.0,0.5,nan,nan
33441,uttarakhand,other oilseeds,kharif     ,tehri garhwal,4.4,2.444444444,0.672,nan,nan
33442,uttarakhand,other oilseeds,kharif     ,udam singh nagar,9.333333333,6.666666667,0.818333333,nan,nan
33443,uttarakhand,other oilseeds,kharif     ,uttar kashi,17.25,9.454545455,0.558333333,nan,nan
33444,uttarakhand,other oilseeds,rabi       ,almora,8.5,3.666666667,0.606666667,nan,nan
33445,uttarakhand,other oilseeds,rabi       ,bageshwar,10.25,6.333333333,0.4675,nan,nan
33446,uttarakhand,other oilseeds,rabi       ,chamoli,4.625,2.0,0.46125,nan,nan
33447,uttarakhand,other oilseeds,rabi       ,champawat,7.875,4.5,0.73625,nan,nan
33448,uttarakhand,other oilseeds,rabi       ,dehradun,422.3333333,237.7777778,0.6,nan,nan
33449,uttarakhand,other oilseeds,rabi       ,haridwar,23.0,13.05555556,0.618333333,nan,nan
33450,uttarakhand,other oilseeds,rabi       ,nainital,41.18181818,29.18181818,0.649090909,nan,nan
33451,uttarakhand,other oilseeds,rabi       ,pauri garhwal,3.8,2.0,0.414,nan,nan
33452,uttarakhand,other oilseeds,rabi       ,pithoragarh,55.88888889,24.88888889,0.478888889,nan,nan
33453,uttarakhand,other oilseeds,rabi       ,rudra prayag,27.42857143,20.4,0.427142857,nan,nan
33454,uttarakhand,other oilseeds,rabi       ,tehri garhwal,29.16666667,11.77777778,0.4225,nan,nan
33455,uttarakhand,other oilseeds,rabi       ,udam singh nagar,18.06666667,13.26666667,0.730666667,nan,nan
33456,uttarakhand,other oilseeds,rabi       ,uttar kashi,2.333333333,1.0,0.443333333,nan,nan
33457,west bengal,arecanut,whole year ,bankura,16.18181818,30.1,3.017272727,nan,nan
33458,west bengal,arecanut,whole year ,birbhum,20.27272727,28.54545455,1.327272727,nan,nan
33459,west bengal,arecanut,whole year ,coochbehar,2769.636364,10800.72727,2.337272727,nan,nan
33460,west bengal,arecanut,whole year ,darjeeling,260.0,488.0909091,1.878181818,nan,nan
33461,west bengal,arecanut,whole year ,dinajpur dakshin,168.9090909,198.8181818,1.123636364,nan,nan
33462,west bengal,arecanut,whole year ,dinajpur uttar,282.1818182,1298.181818,4.790909091,nan,nan
33463,west bengal,arecanut,whole year ,hooghly,165.0,348.5454545,2.130909091,nan,nan
33464,west bengal,arecanut,whole year ,howrah,503.0,1054.272727,2.100909091,nan,nan
33465,west bengal,arecanut,whole year ,jalpaiguri,2471.636364,3810.272727,1.485454545,nan,nan
33466,west bengal,arecanut,whole year ,maldah,29.63636364,44.27272727,1.47,nan,nan
33467,west bengal,arecanut,whole year ,medinipur east,884.0909091,1227.363636,1.419090909,nan,nan
33468,west bengal,arecanut,whole year ,medinipur west,108.0,143.5454545,1.29,nan,nan
33469,west bengal,arecanut,whole year ,murshidabad,63.54545455,108.5454545,1.677272727,nan,nan
33470,west bengal,arecanut,whole year ,nadia,302.0909091,521.3636364,1.597272727,nan,nan
33471,west bengal,arecanut,whole year ,paraganas north,1491.8,3387.4,2.23,nan,nan
33472,west bengal,arecanut,whole year ,paraganas south,908.5,1665.75,1.760833333,nan,nan
33473,west bengal,arecanut,whole year ,purba bardhaman,134.4545455,342.5454545,2.657272727,nan,nan
33474,west bengal,arecanut,whole year ,purulia,6.0,5.0,0.9,nan,nan
33475,west bengal,arhar/tur,kharif     ,bankura,338.6666667,234.3333333,0.71,nan,nan
33476,west bengal,arhar/tur,kharif     ,birbhum,65.33333333,42.66666667,0.691666667,nan,nan
33477,west bengal,arhar/tur,kharif     ,coochbehar,41.83333333,33.66666667,0.773333333,nan,nan
33478,west bengal,arhar/tur,kharif     ,darjeeling,9.0,8.8,0.932,nan,nan
33479,west bengal,arhar/tur,kharif     ,dinajpur dakshin,11.0,10.0,0.91,nan,nan
33480,west bengal,arhar/tur,kharif     ,dinajpur uttar,34.33333333,26.5,0.851666667,nan,nan
33481,west bengal,arhar/tur,kharif     ,jalpaiguri,29.8,23.8,0.85,nan,nan
33482,west bengal,arhar/tur,kharif     ,maldah,127.5,103.0,0.833333333,nan,nan
33483,west bengal,arhar/tur,kharif     ,medinipur west,984.5,869.8333333,0.79,nan,nan
33484,west bengal,arhar/tur,kharif     ,murshidabad,836.1666667,882.0,1.04,nan,nan
33485,west bengal,arhar/tur,kharif     ,nadia,390.3333333,320.3333333,1.036666667,nan,nan
33486,west bengal,arhar/tur,kharif     ,paraganas north,43.0,44.0,1.044,nan,nan
33487,west bengal,arhar/tur,kharif     ,paraganas south,3.0,2.0,0.67,nan,nan
33488,west bengal,arhar/tur,kharif     ,purba bardhaman,329.1666667,239.0,0.831666667,nan,nan
33489,west bengal,arhar/tur,kharif     ,purulia,935.8333333,412.5,0.568333333,nan,nan
33490,west bengal,arhar/tur,rabi       ,alipurduar,93.66666667,206.0,2.16,nan,nan
33491,west bengal,arhar/tur,rabi       ,bankura,29.3,33.5,0.922,nan,nan
33492,west bengal,arhar/tur,rabi       ,birbhum,413.9230769,860.6153846,1.033076923,nan,nan
33493,west bengal,arhar/tur,rabi       ,coochbehar,14.0,9.0,0.6675,nan,nan
33494,west bengal,arhar/tur,rabi       ,darjeeling,22.25,29.5,1.175,nan,nan
33495,west bengal,arhar/tur,rabi       ,dinajpur uttar,14.5,10.5,0.805,nan,nan
33496,west bengal,arhar/tur,rabi       ,hooghly,76.28571429,124.1666667,1.325714286,nan,nan
33497,west bengal,arhar/tur,rabi       ,jalpaiguri,36.33333333,56.5,1.145833333,nan,nan
33498,west bengal,arhar/tur,rabi       ,"jhargram
",620.5,713.5,1.12,nan,nan
33499,west bengal,arhar/tur,rabi       ,"kalimpong
",8.0,26.0,3.25,nan,nan
33500,west bengal,arhar/tur,rabi       ,maldah,127.6875,226.5625,1.36125,nan,nan
33501,west bengal,arhar/tur,rabi       ,medinipur east,9.0,12.0,1.33,nan,nan
33502,west bengal,arhar/tur,rabi       ,medinipur west,254.75,216.1875,0.88375,nan,nan
33503,west bengal,arhar/tur,rabi       ,murshidabad,150.6875,224.4375,1.49,nan,nan
33504,west bengal,arhar/tur,rabi       ,nadia,233.8,344.2,1.338666667,nan,nan
33505,west bengal,arhar/tur,rabi       ,paraganas north,20.28571429,22.0,1.154285714,nan,nan
33506,west bengal,arhar/tur,rabi       ,paraganas south,271.6,395.2666667,1.442,nan,nan
33507,west bengal,arhar/tur,rabi       ,"paschim bardhaman
",8.333333333,12.33333333,1.463333333,nan,nan
33508,west bengal,arhar/tur,rabi       ,purba bardhaman,51.69230769,68.61538462,1.146153846,nan,nan
33509,west bengal,arhar/tur,rabi       ,purulia,426.5,397.0625,0.965625,nan,nan
33510,west bengal,arhar/tur,whole year ,bankura,205.0,110.0,0.54,nan,nan
33511,west bengal,arhar/tur,whole year ,birbhum,101.0,50.0,0.5,nan,nan
33512,west bengal,arhar/tur,whole year ,coochbehar,12.0,10.0,0.83,nan,nan
33513,west bengal,arhar/tur,whole year ,dinajpur dakshin,1.0,1.0,1.0,nan,nan
33514,west bengal,arhar/tur,whole year ,dinajpur uttar,54.0,50.0,0.93,nan,nan
33515,west bengal,arhar/tur,whole year ,jalpaiguri,8.0,10.0,1.25,nan,nan
33516,west bengal,arhar/tur,whole year ,maldah,224.0,220.0,0.98,nan,nan
33517,west bengal,arhar/tur,whole year ,medinipur west,304.0,60.0,0.2,nan,nan
33518,west bengal,arhar/tur,whole year ,murshidabad,332.0,320.0,0.96,nan,nan
33519,west bengal,arhar/tur,whole year ,nadia,182.0,180.0,0.99,nan,nan
33520,west bengal,arhar/tur,whole year ,paraganas north,45.0,40.0,0.89,nan,nan
33521,west bengal,arhar/tur,whole year ,purba bardhaman,652.0,340.0,0.52,nan,nan
33522,west bengal,arhar/tur,whole year ,purulia,1510.0,790.0,0.52,nan,nan
33523,west bengal,bajra,kharif     ,bankura,85.25,50.0,0.715,nan,nan
33524,west bengal,bajra,kharif     ,birbhum,30.0,19.0,0.63,nan,nan
33525,west bengal,bajra,kharif     ,coochbehar,113.0,28.75,0.2525,nan,nan
33526,west bengal,bajra,kharif     ,hooghly,28.33333333,33.0,1.22,nan,nan
33527,west bengal,bajra,kharif     ,medinipur west,79.0,31.0,0.39,nan,nan
33528,west bengal,bajra,kharif     ,murshidabad,15.0,3.0,0.2,nan,nan
33529,west bengal,bajra,kharif     ,purba bardhaman,95.0,113.0,1.19,nan,nan
33530,west bengal,bajra,kharif     ,purulia,62.10526316,22.84210526,0.368421053,nan,nan
33531,west bengal,barley,rabi       ,bankura,15.0,18.0,1.2,nan,nan
33532,west bengal,barley,rabi       ,birbhum,81.2,102.85,1.3055,nan,nan
33533,west bengal,barley,rabi       ,coochbehar,7.5,14.5,1.95,nan,nan
33534,west bengal,barley,rabi       ,darjeeling,439.5714286,629.1428571,1.495714286,nan,nan
33535,west bengal,barley,rabi       ,dinajpur dakshin,32.0,30.2,0.932,nan,nan
33536,west bengal,barley,rabi       ,dinajpur uttar,47.0,59.68421053,1.353684211,nan,nan
33537,west bengal,barley,rabi       ,jalpaiguri,118.5333333,110.2666667,1.282666667,nan,nan
33538,west bengal,barley,rabi       ,"kalimpong
",208.3333333,331.6666667,1.8,nan,nan
33539,west bengal,barley,rabi       ,maldah,1481.1,1854.35,1.326,nan,nan
33540,west bengal,barley,rabi       ,murshidabad,602.1363636,677.5,1.277727273,nan,nan
33541,west bengal,barley,rabi       ,nadia,184.1578947,197.3157895,1.208421053,nan,nan
33542,west bengal,barley,rabi       ,paraganas south,15.5,14.0,0.905,nan,nan
33543,west bengal,barley,rabi       ,purba bardhaman,53.2,61.0,1.004,nan,nan
33544,west bengal,barley,whole year ,birbhum,376.0,370.0,0.98,nan,nan
33545,west bengal,barley,whole year ,coochbehar,11.0,10.0,0.91,nan,nan
33546,west bengal,barley,whole year ,dinajpur dakshin,13.0,1.0,0.08,nan,nan
33547,west bengal,barley,whole year ,dinajpur uttar,140.0,80.0,0.57,nan,nan
33548,west bengal,barley,whole year ,jalpaiguri,5.0,3.0,0.6,nan,nan
33549,west bengal,barley,whole year ,maldah,3071.0,1950.0,0.63,nan,nan
33550,west bengal,barley,whole year ,medinipur west,1.0,10.0,10.0,nan,nan
33551,west bengal,barley,whole year ,murshidabad,1860.0,1980.0,1.06,nan,nan
33552,west bengal,barley,whole year ,nadia,123.0,120.0,0.98,nan,nan
33553,west bengal,barley,whole year ,purba bardhaman,516.0,510.0,0.99,nan,nan
33554,west bengal,cardamom,whole year ,darjeeling,2304.2874,561.2,0.479,nan,nan
33555,west bengal,castor seed,kharif     ,"jhargram
",19.0,11.0,0.58,nan,nan
33556,west bengal,castor seed,kharif     ,medinipur west,65.85714286,49.14285714,0.744285714,nan,nan
33557,west bengal,castor seed,rabi       ,medinipur west,50.5,41.75,0.83,nan,nan
33558,west bengal,castor seed,whole year ,medinipur west,660.0,46.0,0.07,nan,nan
33559,west bengal,coconut ,whole year ,alipurduar,458.8333333,6661550.0,14523.03,nan,nan
33560,west bengal,coconut ,whole year ,bankura,246.826087,2772908.696,11033.59696,nan,nan
33561,west bengal,coconut ,whole year ,birbhum,409.4347826,3835008.696,8988.681304,nan,nan
33562,west bengal,coconut ,whole year ,coochbehar,984.8695652,11830521.74,11064.02522,nan,nan
33563,west bengal,coconut ,whole year ,darjeeling,142.5217391,2132108.696,14604.84217,nan,nan
33564,west bengal,coconut ,whole year ,dinajpur dakshin,190.6521739,2514895.652,13528.97087,nan,nan
33565,west bengal,coconut ,whole year ,dinajpur uttar,249.0434783,2820547.826,10950.00174,nan,nan
33566,west bengal,coconut ,whole year ,hooghly,1076.826087,16232656.52,14920.92522,nan,nan
33567,west bengal,coconut ,whole year ,howrah,2886.130435,34117726.09,11885.94391,nan,nan
33568,west bengal,coconut ,whole year ,jalpaiguri,762.2608696,10510243.48,13961.42304,nan,nan
33569,west bengal,coconut ,whole year ,"jhargram
",178.0,1879166.667,10558.09667,nan,nan
33570,west bengal,coconut ,whole year ,"kalimpong
",70.66666667,897166.6667,12696.27667,nan,nan
33571,west bengal,coconut ,whole year ,maldah,958.7826087,4773608.696,10058.99478,nan,nan
33572,west bengal,coconut ,whole year ,medinipur east,3629.304348,40415626.09,11118.22696,nan,nan
33573,west bengal,coconut ,whole year ,medinipur west,1294.913043,19372852.17,15151.58522,nan,nan
33574,west bengal,coconut ,whole year ,murshidabad,4464.869565,52029408.7,11511.13435,nan,nan
33575,west bengal,coconut ,whole year ,nadia,945.4347826,12642269.57,13510.95826,nan,nan
33576,west bengal,coconut ,whole year ,paraganas south,3625.413043,51572304.35,14398.55739,nan,nan
33577,west bengal,coconut ,whole year ,"paschim bardhaman
",348.3333333,3275233.333,9402.94,nan,nan
33578,west bengal,coconut ,whole year ,purba bardhaman,2242.608696,28591195.65,13117.31565,nan,nan
33579,west bengal,coconut ,whole year ,purulia,53.26086957,533743.4783,10720.06522,nan,nan
33580,west bengal,cotton(lint),kharif     ,bankura,250.5,299.75,0.7475,nan,nan
33581,west bengal,cotton(lint),kharif     ,birbhum,250.5,450.5,1.4,nan,nan
33582,west bengal,cotton(lint),kharif     ,howrah,71.83333333,90.33333333,1.311666667,nan,nan
33583,west bengal,cotton(lint),kharif     ,medinipur east,106.75,660.75,4.85,nan,nan
33584,west bengal,cotton(lint),kharif     ,medinipur west,317.5,1663.25,4.3825,nan,nan
33585,west bengal,cotton(lint),kharif     ,paraganas north,1412.571429,2913.742857,2.720857143,nan,nan
33586,west bengal,cotton(lint),kharif     ,purba bardhaman,292.4,427.2,1.754,nan,nan
33587,west bengal,cotton(lint),kharif     ,purulia,360.8,1298.8,3.56,nan,nan
33588,west bengal,dry chillies,autumn     ,bankura,666.0,414.0,0.625,nan,nan
33589,west bengal,dry chillies,autumn     ,birbhum,246.5,131.0,0.53,nan,nan
33590,west bengal,dry chillies,autumn     ,coochbehar,1162.5,872.0,0.75,nan,nan
33591,west bengal,dry chillies,autumn     ,darjeeling,180.0,151.0,0.845,nan,nan
33592,west bengal,dry chillies,autumn     ,dinajpur dakshin,685.0,515.5,0.75,nan,nan
33593,west bengal,dry chillies,autumn     ,dinajpur uttar,1661.0,584.0,0.335,nan,nan
33594,west bengal,dry chillies,autumn     ,hooghly,322.5,189.5,0.59,nan,nan
33595,west bengal,dry chillies,autumn     ,howrah,110.5,72.0,0.64,nan,nan
33596,west bengal,dry chillies,autumn     ,jalpaiguri,1962.5,2515.0,1.32,nan,nan
33597,west bengal,dry chillies,autumn     ,maldah,852.5,464.0,0.54,nan,nan
33598,west bengal,dry chillies,autumn     ,medinipur east,1108.0,607.0,0.55,nan,nan
33599,west bengal,dry chillies,autumn     ,medinipur west,1233.5,1174.0,0.97,nan,nan
33600,west bengal,dry chillies,autumn     ,murshidabad,2459.0,2988.5,1.2,nan,nan
33601,west bengal,dry chillies,autumn     ,nadia,1920.5,2001.5,1.075,nan,nan
33602,west bengal,dry chillies,autumn     ,paraganas north,846.75,723.5,0.795,nan,nan
33603,west bengal,dry chillies,autumn     ,purba bardhaman,611.0,514.5,0.83,nan,nan
33604,west bengal,dry chillies,autumn     ,purulia,544.0,154.5,0.285,nan,nan
33605,west bengal,dry chillies,rabi       ,bankura,809.0,828.0,1.02,nan,nan
33606,west bengal,dry chillies,rabi       ,birbhum,306.5,766.5,2.5,nan,nan
33607,west bengal,dry chillies,rabi       ,coochbehar,4490.0,5432.0,1.215,nan,nan
33608,west bengal,dry chillies,rabi       ,darjeeling,215.0,176.5,0.82,nan,nan
33609,west bengal,dry chillies,rabi       ,dinajpur dakshin,1357.5,857.0,0.63,nan,nan
33610,west bengal,dry chillies,rabi       ,dinajpur uttar,3694.0,2395.5,0.645,nan,nan
33611,west bengal,dry chillies,rabi       ,hooghly,435.0,327.5,0.77,nan,nan
33612,west bengal,dry chillies,rabi       ,howrah,165.0,163.5,0.99,nan,nan
33613,west bengal,dry chillies,rabi       ,jalpaiguri,3850.0,3466.5,0.9,nan,nan
33614,west bengal,dry chillies,rabi       ,maldah,1450.0,1437.0,0.99,nan,nan
33615,west bengal,dry chillies,rabi       ,medinipur east,2684.0,2392.0,0.885,nan,nan
